State,NSP,Start,Finish,Network_Asset,Impact,Recall,Status
VIC,AusNet,"09/06/2022 06:30
Thursday","09/06/2022 19:30
Thursday",Heywood - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"10/06/2022 06:30
Friday","10/06/2022 19:30
Friday",Heywood - Mortlake 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"13/06/2022 07:00
Monday","13/06/2022 17:30
Monday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"14/06/2022 07:00
Tuesday","14/06/2022 17:30
Tuesday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"15/06/2022 06:30
Wednesday","16/06/2022 19:30
Thursday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"05/07/2022 06:30
Tuesday","05/07/2022 19:30
Tuesday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"06/07/2022 06:30
Wednesday","06/07/2022 19:30
Wednesday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"07/07/2022 06:30
Thursday","07/07/2022 19:30
Thursday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"08/07/2022 06:30
Friday","08/07/2022 19:30
Friday",Heywood - Tarrone 500 kV Line,"A credible contingency event during this planned outage could cause
synchronous separation of the South Australia region from the rest of
the NEM.
During this planned outage:
 Power transfer will be restricted across the Victoria - South Australia interconnector (Heywood interconnector).
 Post contingent FCAS will be sourced within SA following Separation event.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"17/08/2022 07:00
Wednesday","17/08/2022 17:00
Wednesday",Jindera - Wodonga (060) 330 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
 Between Victoria and New South Wales.
 Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
 Load shedding in the Victorian outer grid
 Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"18/08/2022 07:00
Thursday","18/08/2022 17:00
Thursday",Jindera - Wodonga (060) 330 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
This outage offloads the Buronga to Darlington Point X5 220 kV line and restricts power transfer
 Between Victoria and New South Wales.
 Between South Australia and Victoria on Murraylink
A credible contingency event during this planned outage may require: 
 Load shedding in the Victorian outer grid
 Market intervention through issuing of directions.",Day: 3 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"15/09/2022 07:00
Thursday","15/09/2022 17:00
Thursday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"03/10/2022 05:30
Monday","03/10/2022 15:00
Monday",Rowville - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"06/10/2022 06:00
Thursday","06/10/2022 15:00
Thursday",Hazelwood - Cranbourne 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"13/10/2022 06:00
Thursday","13/10/2022 16:00
Thursday",Hazelwood - Loy Yang Power Station No.3 500 kV Line,"A credible contingency event during this planned outage could cause:
 A large reduction in generation in Victoria
 Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"14/10/2022 06:00
Friday","14/10/2022 16:00
Friday",Hazelwood - Loy Yang Power Station No.3 500 kV Line,"A credible contingency event during this planned outage could cause:
 A large reduction in generation in Victoria
 Load shedding in Victoria",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"29/10/2022 05:00
Saturday","01/11/2022 17:00
Tuesday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"01/11/2022 05:00
Tuesday","01/11/2022 17:00
Tuesday",Bendigo - Kerang 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
 Load shedding in the Victorian outer grid
 Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"02/11/2022 05:00
Wednesday","02/11/2022 17:00
Wednesday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 8 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"03/11/2022 05:00
Thursday","03/11/2022 17:00
Thursday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 8 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"03/11/2022 06:00
Thursday","03/11/2022 15:30
Thursday",MooraboolSydenham No.1 500 kV Line,A credible contingency event during this planned outage may require market intervention through issuing of directions,Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"04/11/2022 05:00
Friday","04/11/2022 17:00
Friday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 8 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"05/11/2022 05:00
Saturday","05/11/2022 17:00
Saturday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 8 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"15/11/2022 05:00
Tuesday","15/11/2022 17:00
Tuesday",Bendigo - Kerang 220 kV Line,"This is a high-impact outage only if the forecast temperature at Red Cliffs is greater than 30 °C
A credible contingency event during this planned outage may require: 
 Load shedding in the Victorian outer grid
 Market intervention through issuing of directions.",Day: 2 hrs-Night: NA,Planned - SUBMIT
VIC,AusNet,"18/03/2023 05:00
Saturday","21/03/2023 17:00
Tuesday",Keilor - South Morang 500 kV Line,"This is a high impact outage only if the Forecast Operational Demand in Victoria region is greater than 7,000 MW
A credible contingency event during this planned outage could: 
 Cause a large reduction in generation in Victoria
 Restrict power transfer across the Victoria - South Australia interconnector (Heywood interconnector).",Day: 2 hrs-Night: NA,Planned - SUBMIT
